date,daily_kwh,interpolated_value,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2021-09-01,0.0000,0.0000,33.0,25.0,28.0,80.625,9.0,6.0,9.125,1009.5,125.625,9.875,56.125,32.5,28.25,17.0,32.5,9,1,2,4,0,0
2021-09-02,0.0000,0.0000,29.0,23.0,26.0,83.5,5.0,7.0,6.5,1008.75,60.375,9.875,59.625,28.75,25.625,13.625,28.75,9,2,3,4,0,0
2021-09-03,0.0000,0.0000,31.0,24.0,27.0,82.125,7.0,6.0,8.25,1006.75,64.0,9.875,66.375,31.5,27.5,15.375,31.5,9,3,4,4,0,0
2021-09-04,0.0000,0.0000,34.0,26.0,29.0,83.375,7.0,6.0,10.125,1005.25,156.375,9.5,75.75,35.75,29.375,20.125,35.75,9,4,5,4,1,0
2021-09-05,0.0000,0.0000,29.0,22.0,25.0,85.125,8.0,6.0,13.875,1009.625,19.75,9.875,67.875,28.875,25.625,22.875,28.625,9,5,6,4,1,0
2021-09-06,0.0000,0.0000,27.0,21.0,24.0,79.625,3.0,6.0,14.625,1013.875,136.625,10.0,63.875,26.125,24.0,23.375,25.75,9,6,0,4,0,0
2021-09-07,0.0000,0.0000,29.0,21.0,25.0,70.75,12.0,6.0,11.0,1014.375,225.875,10.0,34.75,26.25,24.375,20.0,25.875,9,7,1,4,0,0
2021-09-08,0.0000,0.0000,27.0,22.0,24.0,75.5,12.0,6.0,3.625,1011.625,135.0,10.0,42.25,26.5,24.25,7.875,26.25,9,8,2,4,0,0
2021-09-09,0.0000,0.0000,29.0,23.0,26.0,76.625,12.0,7.0,2.25,1010.25,138.125,10.0,42.25,29.125,26.25,7.25,29.125,9,9,3,4,0,0
2021-09-10,0.0000,0.0000,35.0,24.0,29.0,63.0,12.0,7.0,4.875,1009.5,81.375,10.0,4.75,31.125,28.25,9.125,31.125,9,10,4,4,0,0
2021-09-11,0.0000,0.0000,35.0,24.0,29.0,58.625,12.0,7.0,6.75,1007.375,71.75,10.0,0.0,31.5,28.875,10.875,31.5,9,11,5,4,1,0
2021-09-12,0.0000,0.0000,34.0,23.0,28.0,59.375,12.0,7.0,11.5,1006.5,36.375,10.0,1.625,29.875,28.0,20.0,29.875,9,12,6,4,1,0
2021-09-13,0.0000,0.0000,32.0,22.0,26.0,63.875,12.0,7.0,13.0,1009.75,28.75,10.0,0.0,27.875,26.25,21.125,27.625,9,13,0,4,0,0
2021-09-14,0.0000,0.0000,30.0,23.0,26.0,72.125,6.0,7.0,14.875,1012.5,142.0,10.0,57.0,28.25,25.875,22.0,28.25,9,14,1,4,0,0
2021-09-15,0.0000,0.0000,30.0,20.0,25.0,66.5,11.0,7.0,12.0,1013.0,7.625,10.0,20.625,27.375,25.5,19.125,27.0,9,15,2,4,0,0
2021-09-16,0.0000,0.0000,32.0,22.0,27.0,63.875,12.0,7.0,8.125,1010.25,82.125,10.0,13.75,28.5,26.75,11.75,28.25,9,16,3,4,0,0
2021-09-17,0.0000,0.0000,30.0,24.0,26.0,64.75,12.0,7.0,9.5,1010.375,50.5,10.0,30.0,28.625,26.625,16.375,28.625,9,17,4,4,0,0
2021-09-18,0.0000,0.0000,34.0,23.0,28.0,61.375,12.0,7.0,13.375,1009.625,94.875,10.0,27.25,29.375,27.625,22.125,29.375,9,18,5,4,1,0
2021-09-19,0.0000,0.0000,32.0,19.0,26.0,77.0,1.0,7.0,16.125,1007.375,220.5,9.625,70.5,29.75,26.875,30.5,29.75,9,19,6,4,1,0
2021-09-20,0.0000,0.0000,27.0,19.0,23.0,77.875,11.0,5.0,9.625,1011.375,267.625,9.875,50.5,23.25,22.375,18.625,23.25,9,20,0,4,0,1
2021-09-21,0.0000,0.0000,33.0,21.0,27.0,68.0,12.0,7.0,10.75,1008.5,196.5,10.0,0.0,28.75,26.625,17.75,28.5,9,21,1,4,0,1
2021-09-22,0.0000,0.0000,35.0,22.0,28.0,60.75,12.0,7.0,10.75,1008.375,123.25,10.0,2.875,30.0,27.75,16.625,29.625,9,22,2,4,0,0
2021-09-23,0.0000,0.0000,35.0,22.0,28.0,53.0,12.0,7.0,10.625,1011.25,111.0,10.0,2.125,29.875,28.125,20.875,29.875,9,23,3,4,0,0
2021-09-24,0.0000,0.0000,32.0,25.0,28.0,67.25,11.0,7.0,11.75,1012.0,92.125,9.875,44.625,31.375,28.25,21.875,31.375,9,24,4,4,0,0
2021-09-25,0.0000,0.0000,36.0,27.0,30.0,66.25,11.0,8.0,9.375,1010.5,147.875,10.0,28.625,34.75,30.375,19.25,34.75,9,25,5,4,1,0
2021-09-26,0.0000,0.0000,37.0,25.0,30.0,68.5,12.0,7.0,9.75,1010.875,123.5,10.0,19.375,34.75,30.25,16.125,34.75,9,26,6,4,1,0
2021-09-27,0.0000,0.0000,32.0,22.0,26.0,72.25,12.0,6.0,14.5,1011.125,26.375,9.875,45.0,28.75,26.5,22.5,28.75,9,27,0,4,0,0
2021-09-28,0.0000,0.0000,32.0,22.0,26.0,75.625,6.0,7.0,11.125,1008.875,131.25,9.875,53.25,29.25,26.25,19.5,29.25,9,28,1,4,0,0
2021-09-29,0.0000,0.0000,30.0,20.0,24.0,72.625,12.0,5.0,11.25,1010.25,226.875,9.25,31.625,25.0,23.875,21.375,24.75,9,29,2,4,0,0
2021-09-30,135211.5000,135211.5000,32.0,20.0,26.0,57.875,12.0,7.0,5.625,1009.5,98.125,10.0,2.875,25.75,24.5,11.875,25.75,9,30,3,4,0,0
2021-10-01,642.4871,642.4871,31.0,21.0,26.0,58.125,12.0,7.0,5.625,1008.625,109.0,10.0,6.75,27.125,25.875,9.25,27.125,10,1,4,4,0,1
2021-10-02,642.4871,642.4871,34.0,23.0,28.0,56.5,12.0,7.0,8.875,1009.125,121.375,10.0,3.375,29.625,27.875,17.625,29.625,10,2,5,4,1,1
2021-10-03,642.4871,642.4871,36.0,25.0,30.0,58.125,12.0,7.0,15.0,1008.25,146.875,10.0,14.25,32.875,29.875,26.875,32.875,10,3,6,4,1,1
2021-10-04,642.4871,642.4871,36.0,27.0,31.0,51.125,12.0,8.0,14.875,1010.375,153.25,10.0,18.125,34.0,31.25,24.75,34.0,10,4,0,4,0,1
2021-10-05,642.4871,642.4871,29.0,20.0,24.0,65.25,12.0,6.0,21.125,1016.25,28.375,10.0,6.25,26.75,24.875,28.625,26.5,10,5,1,4,0,1
2021-10-06,642.4871,642.4871,26.0,17.0,20.0,74.75,3.0,6.0,17.0,1017.25,93.5,10.0,76.125,20.875,20.25,26.75,20.875,10,6,2,4,0,1
2021-10-07,642.4871,642.4871,23.0,15.0,18.0,74.625,2.0,4.0,17.25,1016.625,96.625,10.0,86.0,18.875,18.25,29.875,18.5,10,7,3,4,0,1
2021-10-08,642.4871,642.4871,25.0,16.0,20.0,74.25,6.0,5.0,13.375,1015.625,50.125,10.0,68.625,20.125,19.375,23.5,19.75,10,8,4,4,0,0
2021-10-09,642.4871,642.4871,27.0,18.0,21.0,75.5,2.0,5.0,14.5,1015.0,223.0,10.0,86.0,21.625,21.125,22.75,21.625,10,9,5,4,1,0
2021-10-10,642.4871,642.4871,20.0,15.0,17.0,79.125,1.0,4.0,25.625,1019.625,92.75,7.75,100.0,17.625,17.625,38.125,17.625,10,10,6,4,1,0
2021-10-11,642.4871,642.4871,17.0,14.0,15.0,68.25,1.0,4.0,23.5,1022.125,17.25,10.0,96.875,15.875,14.875,35.875,14.875,10,11,0,4,0,0
2021-10-12,642.4871,642.4871,25.0,14.0,19.0,59.25,11.0,4.0,19.125,1021.0,16.625,10.0,54.75,18.875,18.0,30.375,18.125,10,12,1,4,0,0
2021-10-13,642.4871,642.4871,25.0,16.0,20.0,57.25,11.0,6.0,18.125,1019.0,14.875,10.0,49.875,21.125,20.125,26.375,20.75,10,13,2,4,0,0
2021-10-14,642.4871,642.4871,20.0,17.0,19.0,80.625,1.0,4.0,17.875,1018.0,97.625,8.375,94.75,19.625,19.625,29.375,19.625,10,14,3,4,0,0
2021-10-15,642.4871,642.4871,17.0,15.0,16.0,86.125,1.0,4.0,23.875,1021.0,6.75,4.75,100.0,16.0,15.75,36.875,15.75,10,15,4,4,0,0
2021-10-16,642.4871,642.4871,15.0,13.0,14.0,83.5,1.0,3.0,26.125,1028.75,20.375,6.5,100.0,14.0,11.875,37.125,11.875,10,16,5,4,1,0
2021-10-17,642.4871,642.4871,15.0,10.0,12.0,63.0,11.0,3.0,10.375,1030.25,100.0,9.0,53.75,12.375,11.375,18.125,11.375,10,17,6,4,1,0
2021-10-18,642.4871,642.4871,15.0,11.0,13.0,62.75,3.0,3.0,4.375,1024.75,237.25,10.0,82.5,12.625,12.625,9.125,12.625,10,18,0,4,0,0
2021-10-19,642.4871,642.4871,16.0,12.0,14.0,79.25,9.0,3.0,5.75,1024.0,96.25,8.0,65.5,14.25,14.375,8.375,14.375,10,19,1,4,0,0
2021-10-20,642.4871,642.4871,13.0,10.0,12.0,89.125,1.0,3.0,15.625,1024.75,27.125,3.75,99.5,11.875,10.375,23.0,10.375,10,20,2,4,0,0
2021-10-21,642.4871,642.4871,19.0,9.0,13.0,67.125,11.0,3.0,9.0,1025.5,138.25,9.0,36.875,13.25,12.5,13.75,12.5,10,21,3,4,0,0
2021-10-22,642.4871,642.4871,19.0,12.0,15.0,62.625,11.0,3.0,6.875,1027.625,47.25,10.0,57.25,14.5,14.25,11.75,14.25,10,22,4,4,0,0
2021-10-23,642.4871,642.4871,19.0,11.0,15.0,60.625,9.0,4.0,6.125,1027.0,122.375,10.0,36.875,14.625,14.5,11.25,14.5,10,23,5,4,1,0
2021-10-24,642.4871,642.4871,22.0,11.0,16.0,51.75,11.0,5.0,6.125,1025.25,147.75,10.0,11.125,15.875,15.375,10.625,15.375,10,24,6,4,1,0
2021-10-25,642.4871,642.4871,23.0,12.0,17.0,50.25,11.0,4.0,5.0,1022.25,77.625,10.0,16.125,16.375,16.125,8.625,16.125,10,25,0,4,0,0
2021-10-26,642.4871,642.4871,23.0,13.0,18.0,52.125,11.0,5.0,5.75,1020.375,201.375,10.0,12.375,17.25,16.875,10.625,16.875,10,26,1,4,0,0
2021-10-27,642.4871,642.4871,24.0,15.0,19.0,57.625,11.0,5.0,7.875,1022.125,110.25,10.0,14.75,18.5,18.0,12.0,18.125,10,27,2,4,0,0
2021-10-28,642.4871,642.4871,24.0,15.0,19.0,55.375,11.0,5.0,4.875,1022.5,105.625,10.0,50.125,19.875,19.25,8.25,19.625,10,28,3,4,0,0
2021-10-29,642.4871,642.4871,22.0,15.0,19.0,60.0,10.0,5.0,6.625,1022.625,118.375,10.0,62.0,18.75,18.25,10.25,18.25,10,29,4,4,0,0
2021-10-30,642.4871,642.4871,24.0,14.0,19.0,52.875,10.0,5.0,5.0,1022.375,144.25,10.0,23.375,18.5,18.375,9.0,18.5,10,30,5,4,1,0
2021-10-31,19917.1000,642.4870,25.0,16.0,20.0,52.375,11.0,5.0,6.25,1022.5,92.75,10.0,41.875,20.375,19.75,9.375,20.375,10,31,6,4,1,0
2021-11-01,0.0000,0.0000,23.0,17.0,19.0,51.25,11.0,5.0,5.875,1023.25,120.375,10.0,32.375,19.5,19.375,10.875,19.5,11,1,0,4,0,0
2021-11-02,0.0000,0.0000,21.0,17.0,19.0,58.75,11.0,4.0,6.0,1022.625,240.75,10.0,63.875,19.125,18.75,9.625,18.75,11,2,1,4,0,0
2021-11-03,0.0000,0.0000,21.0,14.0,18.0,65.375,7.0,5.0,4.75,1020.625,164.125,10.0,60.75,18.5,17.875,7.25,17.875,11,3,2,4,0,0
2021-11-04,0.0000,0.0000,21.0,17.0,19.0,67.0,3.0,4.0,6.875,1016.75,136.625,10.0,77.5,18.75,18.75,13.375,18.75,11,4,3,4,0,0
2021-11-05,0.0000,0.0000,21.0,18.0,19.0,88.875,1.0,4.0,6.0,1011.875,123.5,9.0,98.375,19.125,18.75,10.25,18.75,11,5,4,4,0,0
2021-11-06,0.0000,0.0000,21.0,17.0,19.0,77.375,6.0,4.0,14.25,1014.625,12.625,10.0,86.875,19.125,18.75,19.0,18.75,11,6,5,4,1,0
2021-11-07,0.0000,0.0000,17.0,7.0,9.0,73.125,2.0,2.0,27.75,1025.25,347.75,5.875,76.5,9.5,6.25,44.0,6.25,11,7,6,4,1,0
2021-11-08,0.0000,0.0000,13.0,4.0,9.0,42.5,11.0,3.0,7.125,1030.25,244.25,10.0,18.75,8.25,7.125,15.875,7.125,11,8,0,4,0,0
2021-11-09,0.0000,0.0000,16.0,6.0,11.0,46.125,10.0,4.0,7.5,1026.25,278.125,10.0,20.0,10.375,9.75,11.75,9.75,11,9,1,4,0,0
2021-11-10,0.0000,0.0000,20.0,8.0,13.0,44.875,11.0,4.0,13.375,1022.75,295.125,10.0,0.0,12.0,10.875,20.25,10.875,11,10,2,4,0,0
2021-11-11,0.0000,0.0000,18.0,8.0,13.0,40.5,11.0,4.0,5.875,1023.5,157.75,10.0,24.25,12.875,12.75,11.625,12.75,11,11,3,4,0,0
2021-11-12,0.0000,0.0000,19.0,9.0,14.0,36.875,11.0,4.0,7.25,1024.625,251.375,10.0,11.25,13.0,12.875,12.25,12.875,11,12,4,4,0,0
2021-11-13,0.0000,0.0000,21.0,8.0,14.0,40.375,11.0,4.0,7.375,1022.375,252.875,10.0,2.125,13.25,13.0,13.5,13.0,11,13,5,4,1,0
2021-11-14,0.0000,0.0000,22.0,10.0,15.0,44.75,11.0,3.0,6.875,1021.0,199.875,10.0,10.375,13.875,13.5,12.625,13.5,11,14,6,4,1,0
2021-11-15,0.0000,0.0000,22.0,10.0,16.0,43.0,11.0,5.0,8.125,1019.875,88.125,10.0,17.375,15.125,14.625,13.0,14.625,11,15,0,4,0,0
2021-11-16,0.0000,0.0000,19.0,12.0,16.0,43.375,7.0,4.0,9.75,1021.75,73.875,10.0,70.0,16.0,15.75,13.75,15.75,11,16,1,4,0,0
2021-11-17,0.0000,0.0000,20.0,13.0,16.0,49.625,11.0,4.0,7.75,1022.875,328.875,10.0,49.0,16.0,15.875,11.5,15.875,11,17,2,4,0,0
2021-11-18,0.0000,0.0000,21.0,10.0,15.0,51.625,11.0,5.0,9.125,1017.875,194.125,10.0,0.75,15.5,14.625,13.25,14.625,11,18,3,4,0,0
2021-11-19,0.0000,0.0000,20.0,12.0,16.0,58.5,9.0,5.0,10.125,1014.75,103.875,10.0,49.5,15.5,15.0,14.75,15.0,11,19,4,4,0,0
2021-11-20,0.0000,0.0000,17.0,14.0,15.0,65.125,1.0,5.0,10.875,1015.625,49.875,9.875,84.375,14.75,14.25,16.25,14.25,11,20,5,4,1,0
2021-11-21,0.0000,0.0000,15.0,11.0,13.0,57.0,4.0,3.0,20.625,1023.5,135.75,9.0,79.0,13.25,11.5,29.5,11.5,11,21,6,4,1,0
2021-11-22,0.0000,0.0000,12.0,6.0,9.0,19.0,11.0,3.0,18.125,1030.25,18.75,10.0,29.5,9.0,6.25,27.0,6.25,11,22,0,4,0,0
2021-11-23,0.0000,0.0000,14.0,5.0,9.0,22.625,11.0,3.0,5.25,1028.25,128.5,10.0,27.125,8.125,7.375,9.5,7.375,11,23,1,4,0,0
2021-11-24,0.0000,0.0000,18.0,5.0,11.0,31.5,11.0,4.0,7.75,1024.25,210.25,10.0,7.375,10.375,9.75,13.875,9.75,11,24,2,4,0,0
2021-11-25,0.0000,0.0000,20.0,8.0,13.0,36.5,11.0,4.0,5.5,1022.625,188.375,10.0,1.75,12.125,11.75,10.5,11.75,11,25,3,4,0,0
2021-11-26,0.0000,0.0000,21.0,9.0,14.0,34.375,11.0,4.0,8.0,1024.625,37.75,10.0,17.0,13.0,12.625,11.5,12.625,11,26,4,4,0,0
2021-11-27,0.0000,0.0000,18.0,8.0,13.0,39.25,11.0,4.0,8.25,1026.625,59.0,10.0,36.5,12.125,11.5,14.125,11.5,11,27,5,4,1,0
2021-11-28,0.0000,0.0000,18.0,10.0,13.0,45.25,10.0,4.0,7.375,1025.875,78.5,10.0,54.125,12.25,11.875,11.375,11.875,11,28,6,4,1,0
2021-11-29,0.0000,0.0000,19.0,9.0,13.0,45.375,10.0,4.0,12.875,1025.375,142.0,10.0,36.375,13.25,12.25,20.375,12.25,11,29,0,4,0,0
2021-11-30,0.0000,0.0000,17.0,7.0,11.0,26.25,10.0,3.0,16.0,1029.875,257.25,10.0,10.75,10.5,8.875,25.75,8.875,11,30,1,4,0,0
2021-12-01,0.0000,0.0000,14.0,4.0,9.0,26.875,10.0,3.0,8.875,1030.125,59.75,10.0,9.75,8.375,6.5,14.375,6.5,12,1,2,1,0,0
2021-12-02,0.0000,0.0000,16.0,6.0,10.0,25.0,10.0,3.0,6.875,1026.625,174.5,10.0,23.0,9.125,8.625,12.25,8.625,12,2,3,1,0,0
2021-12-03,0.0000,0.0000,18.0,6.0,11.0,24.0,9.0,3.0,6.375,1026.5,254.0,10.0,46.875,10.375,9.75,12.0,9.75,12,3,4,1,0,0
2021-12-04,0.0000,0.0000,18.0,7.0,12.0,24.625,10.0,4.0,6.375,1026.625,89.0,10.0,26.375,11.0,10.375,10.375,10.375,12,4,5,1,1,0
2021-12-05,0.0000,0.0000,19.0,6.0,12.0,33.125,10.0,4.0,4.75,1025.375,96.875,10.0,0.0,11.25,10.75,10.5,10.75,12,5,6,1,1,0
2021-12-06,0.0000,0.0000,20.0,8.0,13.0,30.375,10.0,4.0,6.75,1026.0,75.0,10.0,0.25,11.875,11.625,10.625,11.625,12,6,0,1,0,0
2021-12-07,0.0000,0.0000,16.0,7.0,11.0,40.5,6.0,4.0,12.375,1028.25,28.875,10.0,37.375,11.375,9.875,19.75,9.875,12,7,1,1,0,0
2021-12-08,0.0000,0.0000,17.0,8.0,12.0,46.125,10.0,4.0,7.125,1028.25,139.125,10.0,19.0,12.25,11.5,12.0,11.5,12,8,2,1,0,0
2021-12-09,0.0000,0.0000,18.0,9.0,13.0,42.25,10.0,3.0,6.5,1026.375,264.625,10.0,21.875,12.625,12.0,9.75,12.0,12,9,3,1,0,0
2021-12-10,0.0000,0.0000,20.0,8.0,14.0,42.625,9.0,4.0,9.5,1023.625,74.125,10.0,35.75,12.375,11.625,15.0,11.625,12,10,4,1,0,0
2021-12-11,0.0000,0.0000,14.0,11.0,12.0,59.625,1.0,3.0,14.875,1026.75,91.375,10.0,83.75,11.625,10.0,19.25,10.0,12,11,5,1,1,0
2021-12-12,0.0000,0.0000,14.0,9.0,11.0,53.5,10.0,3.0,15.25,1031.375,101.875,10.0,50.25,10.875,9.0,24.875,9.0,12,12,6,1,1,0
2021-12-13,0.0000,0.0000,15.0,6.0,10.0,62.0,10.0,3.0,9.25,1027.875,97.25,10.0,18.625,9.0,7.5,14.375,7.5,12,13,0,1,0,0
2021-12-14,0.0000,0.0000,15.0,9.0,12.0,63.875,1.0,3.0,7.875,1020.5,162.75,10.0,91.75,10.625,9.875,12.0,9.875,12,14,1,1,0,0
2021-12-15,0.0000,0.0000,14.0,11.0,12.0,71.875,1.0,3.0,7.0,1019.125,84.625,8.0,100.0,11.875,11.5,9.5,11.5,12,15,2,1,0,0
2021-12-16,0.0000,0.0000,12.0,11.0,11.0,61.875,1.0,3.0,12.875,1022.25,100.75,6.0,96.875,11.125,9.625,19.125,9.625,12,16,3,1,0,0
2021-12-17,0.0000,0.0000,12.0,5.0,9.0,27.625,10.0,3.0,22.75,1032.125,19.625,10.0,21.125,9.125,6.25,31.875,6.25,12,17,4,1,0,0
2021-12-18,0.0000,0.0000,11.0,1.0,6.0,22.125,10.0,3.0,8.375,1032.875,171.0,10.0,16.625,5.25,3.375,12.0,3.375,12,18,5,1,1,0
2021-12-19,0.0000,0.0000,15.0,4.0,9.0,23.0,10.0,3.0,4.625,1028.0,215.125,10.0,5.5,8.0,7.5,9.375,7.5,12,19,6,1,1,0
2021-12-20,0.0000,0.0000,17.0,6.0,11.0,26.375,10.0,4.0,5.75,1022.5,211.5,10.0,16.25,10.0,9.625,10.375,9.625,12,20,0,1,0,0
2021-12-21,0.0000,0.0000,19.0,7.0,12.0,33.375,10.0,4.0,5.0,1020.875,204.125,10.0,0.0,10.625,10.125,9.75,10.125,12,21,1,1,0,0
2021-12-22,0.0000,0.0000,19.0,7.0,12.0,33.0,10.0,4.0,6.125,1021.0,57.125,10.0,0.0,10.625,10.25,9.875,10.25,12,22,2,1,0,0
2021-12-23,0.0000,0.0000,19.0,7.0,12.0,37.875,10.0,4.0,9.375,1017.75,68.375,10.0,20.5,11.625,10.375,16.75,10.375,12,23,3,1,0,0
2021-12-24,0.0000,0.0000,11.0,5.0,9.0,52.5,6.0,3.0,22.375,1024.75,12.625,10.0,63.375,8.625,5.375,32.0,5.375,12,24,4,1,0,0
2021-12-25,0.0000,0.0000,4.0,2.0,3.0,60.875,1.0,1.0,19.25,1035.25,19.5,10.0,90.375,2.875,-1.5,32.75,-1.5,12,25,5,1,1,0
2021-12-26,0.0000,0.0000,3.0,-1.0,1.0,28.125,7.0,1.0,20.25,1040.875,19.875,10.0,66.125,0.75,-4.125,30.25,-4.125,12,26,6,1,1,0
2021-12-27,0.0000,0.0000,6.0,-1.0,2.0,21.25,7.0,2.0,7.25,1036.375,54.875,10.0,56.5,1.875,-0.125,10.75,-0.125,12,27,0,1,0,0
2021-12-28,0.0000,0.0000,9.0,1.0,4.0,34.25,10.0,2.0,6.5,1029.875,214.625,10.0,42.25,3.875,2.625,11.0,2.625,12,28,1,1,0,0
2021-12-29,0.0000,0.0000,12.0,1.0,6.0,65.125,10.0,3.0,7.0,1030.0,213.0,10.0,12.125,5.875,4.5,11.5,4.5,12,29,2,1,0,0
2021-12-30,0.0000,0.0000,14.0,2.0,7.0,23.125,10.0,3.0,7.375,1031.0,49.125,10.0,1.875,6.125,4.625,11.875,4.625,12,30,3,1,0,0
2021-12-31,0.0000,0.0000,13.0,2.0,7.0,25.0,8.0,3.0,10.25,1030.125,133.75,10.0,45.875,5.875,4.0,15.25,4.0,12,31,4,1,0,0
2022-01-01,0.0000,0.0000,15.0,4.0,8.0,35.625,10.0,3.0,6.625,1028.75,255.375,10.0,14.25,6.875,5.625,11.375,5.625,1,1,5,1,1,1
2022-01-02,0.0000,0.0000,14.0,4.0,9.0,35.125,10.0,3.0,6.625,1027.0,109.25,10.0,26.875,7.25,6.0,9.5,6.0,1,2,6,1,1,0
2022-01-03,0.0000,0.0000,16.0,5.0,10.0,32.875,10.0,4.0,7.5,1023.875,67.5,10.0,38.875,9.125,8.125,11.375,8.125,1,3,0,1,0,1
2022-01-04,0.0000,0.0000,12.0,6.0,10.0,38.125,1.0,2.0,12.625,1023.5,33.375,9.0,79.875,10.125,8.5,18.25,8.5,1,4,1,1,0,0
2022-01-05,0.0000,0.0000,8.0,6.0,7.0,79.0,1.0,2.0,14.5,1024.875,135.625,7.875,96.75,6.625,3.5,23.75,3.5,1,5,2,1,0,0
2022-01-06,0.0000,0.0000,8.0,6.0,7.0,80.5,1.0,2.0,12.25,1030.25,64.0,9.0,98.5,6.875,4.375,19.875,4.375,1,6,3,1,0,0
2022-01-07,0.0000,0.0000,8.0,5.0,7.0,77.875,1.0,2.0,6.5,1030.5,17.375,9.0,100.0,7.25,6.0,9.625,6.0,1,7,4,1,0,0
2022-01-08,0.0000,0.0000,8.0,6.0,7.0,75.125,1.0,2.0,3.625,1027.125,230.875,9.0,93.25,6.25,6.0,6.5,6.0,1,8,5,1,1,0
2022-01-09,0.0000,0.0000,11.0,4.0,8.0,71.625,10.0,3.0,5.125,1025.25,89.5,10.0,46.0,7.0,6.375,9.25,6.375,1,9,6,1,1,0
2022-01-10,0.0000,0.0000,10.0,5.0,8.0,75.0,1.0,3.0,9.625,1023.125,144.75,8.0,70.0,6.375,4.875,14.0,4.875,1,10,0,1,0,0
2022-01-11,0.0000,0.0000,12.0,3.0,7.0,57.0,10.0,3.0,7.0,1027.625,151.375,10.0,3.375,5.25,3.5,12.0,3.5,1,11,1,1,0,0
2022-01-12,0.0000,0.0000,13.0,3.0,8.0,55.875,10.0,3.0,7.375,1023.625,172.375,10.0,15.0,6.875,5.25,14.5,5.25,1,12,2,1,0,0
2022-01-13,0.0000,0.0000,10.0,3.0,6.0,37.0,10.0,3.0,15.875,1028.5,23.625,10.0,37.5,5.625,2.375,22.625,2.375,1,13,3,1,0,0
2022-01-14,0.0000,0.0000,5.0,3.0,4.0,74.0,1.0,2.0,7.75,1024.25,95.0,6.0,80.5,3.875,2.125,14.5,2.125,1,14,4,1,0,0
2022-01-15,0.0000,0.0000,10.0,4.0,7.0,72.375,7.0,2.0,2.75,1025.0,206.75,10.0,76.25,6.625,6.625,6.0,6.625,1,15,5,1,1,0
2022-01-16,0.0000,0.0000,14.0,6.0,9.0,54.25,9.0,3.0,7.875,1027.75,124.375,10.0,35.875,9.0,7.875,11.25,7.875,1,16,6,1,1,0
2022-01-17,0.0000,0.0000,13.0,6.0,9.0,57.125,10.0,3.0,6.125,1029.0,15.0,10.0,38.625,9.125,8.375,10.75,8.375,1,17,0,1,0,0
2022-01-18,0.0000,0.0000,15.0,4.0,9.0,56.125,8.0,3.0,6.125,1025.875,137.0,10.0,30.0,7.875,7.0,9.625,7.0,1,18,1,1,0,0
2022-01-19,0.0000,0.0000,16.0,5.0,10.0,53.875,10.0,4.0,4.75,1024.125,137.125,10.0,1.0,8.75,8.25,9.5,8.25,1,19,2,1,0,0
2022-01-20,0.0000,0.0000,14.0,6.0,10.0,56.375,6.0,3.0,11.375,1023.5,67.5,10.0,48.625,8.5,6.625,18.25,6.625,1,20,3,1,0,0
2022-01-21,0.0000,0.0000,10.0,6.0,8.0,75.375,1.0,2.0,13.375,1022.375,56.375,8.0,95.375,7.625,5.375,18.875,5.375,1,21,4,1,0,0
2022-01-22,0.0000,0.0000,6.0,5.0,6.0,85.75,1.0,2.0,13.0,1020.5,7.75,5.875,100.0,5.75,3.0,16.75,3.0,1,22,5,1,1,0
2022-01-23,0.0000,0.0000,5.0,4.0,5.0,88.5,1.0,1.0,14.75,1021.625,225.0,2.0,100.0,5.0,1.5,24.75,1.5,1,23,6,1,1,0
2022-01-24,0.0000,0.0000,4.0,3.0,3.0,90.625,1.0,1.0,10.875,1023.5,179.375,6.0,100.0,3.5,0.625,18.375,0.625,1,24,0,1,0,0
2022-01-25,0.0000,0.0000,6.0,2.0,4.0,89.625,1.0,1.0,9.0,1023.75,148.625,10.0,100.0,4.625,2.25,12.375,2.25,1,25,1,1,0,0
2022-01-26,0.0000,0.0000,6.0,5.0,6.0,91.5,1.0,2.0,9.25,1023.375,28.25,5.0,100.0,5.75,3.875,14.25,3.875,1,26,2,1,0,0
2022-01-27,0.0000,0.0000,5.0,3.0,4.0,94.125,1.0,1.0,13.625,1025.75,17.875,5.5,100.0,3.75,0.25,22.75,0.25,1,27,3,1,0,0
2022-01-28,0.0000,0.0000,3.0,2.0,2.0,96.75,1.0,1.0,14.125,1027.875,16.5,8.375,100.0,2.5,-1.25,22.25,-1.25,1,28,4,1,0,0
2022-01-29,0.0000,0.0000,4.0,2.0,3.0,93.875,1.0,1.0,8.75,1025.75,37.125,5.375,99.75,2.625,0.125,15.375,0.125,1,29,5,1,1,0
2022-01-30,0.0000,0.0000,7.0,-0.0,4.0,79.0,1.0,1.0,4.125,1026.375,112.125,10.0,84.625,3.0,2.125,7.875,2.125,1,30,6,1,1,0
2022-01-31,0.0000,0.0000,10.0,3.0,6.0,61.375,10.0,2.0,7.75,1027.875,140.875,10.0,50.0,5.625,4.5,11.75,4.5,1,31,0,1,0,1
