date,daily_kwh,interpolated_value,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2026-01-07,3121.6400,3121.6400,11.0,2.0,6.0,48.875,11.0,3.0,7.875,1028.875,283.375,10.0,1.375,6.25,4.75,11.5,4.75,1,7,2,1,0,0
2026-01-08,1876.7000,1876.7000,10.0,3.0,6.0,47.25,11.0,3.0,6.875,1030.875,245.0,10.0,3.0,6.25,5.25,9.875,5.25,1,8,3,1,0,0
2026-01-09,2162.4700,2162.4700,12.0,2.0,7.0,45.5,11.0,3.0,7.125,1025.75,201.875,10.0,9.25,7.125,5.875,10.75,5.875,1,9,4,1,0,0
2026-01-10,80.9400,80.9400,13.0,5.0,8.0,41.0,11.0,3.0,13.0,1026.25,288.375,10.0,2.0,8.0,6.375,19.5,6.375,1,10,5,1,1,0
2026-01-11,82.3900,82.3900,8.0,3.0,5.0,25.75,11.0,3.0,12.0,1031.625,262.5,10.0,0.875,5.5,2.875,17.125,2.875,1,11,6,1,1,0
2026-01-12,1076.0300,1076.0300,15.0,2.0,8.0,39.125,8.0,3.0,8.875,1022.625,206.0,10.0,35.0,7.75,6.5,13.125,6.5,1,12,0,1,0,0
2026-01-13,80.2600,80.2600,17.0,6.0,11.0,42.875,11.0,4.0,6.5,1020.75,201.5,10.0,0.0,10.875,10.375,11.375,10.375,1,13,1,1,0,0
2026-01-14,78.6900,78.6900,20.0,7.0,13.0,43.125,11.0,4.0,6.625,1018.75,188.75,10.0,1.375,13.125,12.375,11.875,12.375,1,14,2,1,0,0
2026-01-15,78.8800,78.8800,19.0,10.0,14.0,43.5,11.0,4.0,5.0,1017.625,189.125,10.0,1.125,14.125,13.875,9.375,13.875,1,15,3,1,0,0
2026-01-16,87.3400,87.3400,21.0,10.0,15.0,44.75,11.0,4.0,4.125,1016.5,139.375,10.0,3.875,14.625,14.75,7.25,14.75,1,16,4,1,0,0
2026-01-17,102.7100,102.7100,14.0,10.0,12.0,68.875,5.0,4.0,9.0,1018.5,41.0,10.0,37.0,12.125,11.875,12.875,11.875,1,17,5,1,1,0
2026-01-18,103.6500,103.6500,16.0,9.0,12.0,77.125,11.0,4.0,9.75,1019.0,78.25,10.0,45.375,11.625,10.875,12.75,10.875,1,18,6,1,1,0
2026-01-19,102.0500,102.0500,11.0,6.0,9.0,76.25,1.0,2.0,13.125,1023.375,29.25,10.0,100.0,9.375,7.5,16.875,7.5,1,19,0,1,0,0
2026-01-20,2682.3500,2682.3500,6.0,1.0,2.0,82.875,1.0,1.0,15.875,1031.0,97.875,5.75,99.75,2.375,-1.5,20.5,-1.5,1,20,1,1,0,0
2026-01-21,2475.9200,2475.9200,5.0,-1.0,2.0,50.875,11.0,1.0,12.5,1032.75,178.5,10.0,57.125,2.75,-0.625,16.25,-0.625,1,21,2,1,0,0
2026-01-22,2307.1300,2307.1300,5.0,-2.0,2.0,43.75,11.0,2.0,6.25,1033.0,65.0,10.0,11.625,1.625,-0.25,8.875,-0.25,1,22,3,1,0,0
2026-01-23,2479.4400,2479.4400,10.0,1.0,5.0,39.0,11.0,3.0,3.875,1028.625,178.5,10.0,1.625,5.0,4.75,5.625,4.75,1,23,4,1,0,0
2026-01-24,2672.2700,2672.2700,11.0,3.0,7.0,52.125,11.0,2.0,6.25,1027.375,89.0,10.0,15.0,6.875,6.0,9.0,6.0,1,24,5,1,1,0
2026-01-25,86.0800,86.0800,15.0,5.0,9.0,67.75,11.0,3.0,8.125,1024.625,120.0,10.0,22.125,9.25,8.25,11.5,8.25,1,25,6,1,1,0
2026-01-26,968.5900,968.5900,11.0,7.0,9.0,84.25,1.0,2.0,9.25,1024.375,289.5,7.0,93.0,9.5,8.5,12.5,8.5,1,26,0,1,0,0
2026-01-27,0.0000,0.0000,8.0,6.0,7.0,74.375,1.0,2.0,8.375,1029.0,28.125,10.0,100.0,6.75,5.0,10.875,5.0,1,27,1,1,0,0
2026-01-28,0.0000,0.0000,9.0,3.0,6.0,63.875,9.0,3.0,7.625,1028.875,66.5,10.0,52.625,6.375,4.875,10.75,4.875,1,28,2,1,0,0
2026-01-29,0.0000,0.0000,13.0,4.0,8.0,61.875,11.0,3.0,12.125,1027.375,96.75,10.0,16.75,8.0,6.5,16.25,6.5,1,29,3,1,0,0
2026-01-30,0.0000,0.0000,8.0,5.0,7.0,86.0,1.0,2.0,19.875,1028.25,69.25,7.375,100.0,6.875,3.125,26.5,3.125,1,30,4,1,0,0
2026-01-31,0.0000,0.0000,4.0,3.0,3.0,94.625,1.0,1.0,7.25,1031.0,172.25,6.625,99.375,3.25,1.375,9.5,1.375,1,31,5,1,1,0
2026-02-01,0.0000,0.0000,8.0,2.0,6.0,74.125,10.0,3.0,2.75,1030.75,181.25,10.0,53.875,5.5,5.375,3.875,5.375,2,1,6,1,1,0
2026-02-02,0.0000,0.0000,12.0,4.0,8.0,65.875,11.0,3.0,6.0,1030.875,220.875,10.0,9.25,7.625,6.875,8.75,6.875,2,2,0,1,0,0
2026-02-03,0.0000,0.0000,12.0,4.0,8.0,64.25,11.0,3.0,8.0,1029.375,82.75,10.0,5.0,7.875,6.625,11.75,6.625,2,3,1,1,0,0
2026-02-04,0.0000,0.0000,16.0,6.0,11.0,58.875,11.0,4.0,4.875,1020.75,165.75,10.0,34.25,10.625,10.375,8.125,10.375,2,4,2,1,0,0
2026-02-05,0.0000,0.0000,15.0,10.0,12.0,70.5,5.0,4.0,5.625,1019.25,57.375,9.0,66.125,12.0,12.0,8.25,12.0,2,5,3,1,0,0
2026-02-06,0.0000,0.0000,9.0,2.0,5.0,92.25,1.0,2.0,13.125,1024.75,34.25,3.75,100.0,5.625,3.0,17.0,3.0,2,6,4,1,0,0
2026-02-07,0.0000,0.0000,4.0,2.0,3.0,74.25,1.0,1.0,12.125,1031.25,147.375,9.625,95.875,3.0,-0.25,15.75,-0.25,2,7,5,1,1,0
2026-02-08,0.0000,0.0000,6.0,0.0,3.0,52.0,11.0,2.0,11.375,1035.5,260.875,10.0,2.75,2.75,0.125,15.0,0.125,2,8,6,1,1,0
2026-02-09,0.0000,0.0000,10.0,0.0,5.0,39.625,10.0,2.0,5.375,1028.75,126.5,10.0,42.875,4.625,3.5,7.5,3.5,2,9,0,1,0,0
2026-02-10,0.0000,0.0000,13.0,5.0,8.0,59.875,7.0,3.0,4.5,1021.875,307.0,8.0,68.75,8.375,8.125,5.75,8.125,2,10,1,1,0,0
2026-02-11,410.6756,410.6756,15.0,5.0,10.0,61.375,11.0,3.0,7.75,1026.0,217.125,10.0,0.0,9.625,8.625,12.375,8.625,2,11,2,1,0,0
2026-02-12,98.3400,98.3400,16.0,6.0,10.0,57.375,11.0,4.0,5.25,1023.375,130.25,10.0,1.625,10.25,10.0,8.0,10.0,2,12,3,1,0,0
2026-02-13,100.6800,100.6800,18.0,8.0,13.0,66.375,11.0,4.0,3.5,1019.0,179.75,10.0,38.875,12.625,12.625,5.375,12.625,2,13,4,1,0,0
2026-02-14,106.9900,106.9900,20.0,12.0,15.0,78.375,6.0,4.0,4.75,1016.5,206.5,10.0,65.75,15.5,15.5,7.75,15.5,2,14,5,1,1,0
2026-02-15,113.1800,113.1800,17.0,11.0,14.0,83.375,8.0,4.0,10.5,1018.25,70.25,9.0,51.5,13.875,13.5,14.625,13.5,2,15,6,1,1,0
2026-02-16,105.9400,105.9400,12.0,5.0,6.0,80.25,1.0,2.0,15.875,1027.125,61.375,8.5,100.0,6.625,3.875,20.625,3.875,2,16,0,1,0,1
2026-02-17,94.6100,94.6100,7.0,4.0,5.0,71.5,3.0,2.0,5.0,1028.25,127.375,10.0,88.0,5.125,4.0,7.25,4.0,2,17,1,1,0,1
2026-02-18,95.2600,95.2600,14.0,6.0,9.0,58.5,11.0,3.0,4.875,1028.375,141.75,10.0,14.25,9.375,9.125,6.875,9.125,2,18,2,1,0,1
2026-02-19,108.6000,108.6000,15.0,7.0,11.0,55.875,9.0,4.0,3.625,1025.75,133.5,10.0,47.875,10.5,10.375,5.75,10.375,2,19,3,1,0,1
2026-02-20,107.4000,107.4000,19.0,8.0,13.0,62.125,11.0,4.0,8.25,1020.125,211.5,10.0,0.875,13.0,12.5,13.5,12.5,2,20,4,1,0,0
2026-02-21,109.9700,109.9700,23.0,8.0,15.0,57.0,11.0,4.0,9.875,1011.5,203.375,10.0,0.0,14.75,14.125,16.5,14.25,2,21,5,1,1,0
2026-02-22,111.2700,111.2700,22.0,10.0,15.0,50.5,11.0,5.0,11.625,1014.75,183.75,10.0,13.25,15.75,15.0,18.375,15.0,2,22,6,1,1,0
2026-02-23,106.8400,106.8400,17.0,8.0,12.0,58.875,11.0,4.0,14.875,1019.625,83.375,10.0,19.125,11.875,10.375,20.75,10.375,2,23,0,1,0,0
2026-02-24,113.0600,113.0600,14.0,8.0,11.0,82.875,1.0,3.0,10.25,1017.125,220.25,10.0,95.25,11.25,10.125,14.0,10.125,2,24,1,1,0,0
2026-02-25,108.3000,108.3000,13.0,8.0,9.0,81.375,1.0,2.0,8.5,1020.875,68.5,10.0,90.625,9.5,8.375,11.25,8.375,2,25,2,1,0,0
2026-02-26,111.5200,111.5200,11.0,9.0,10.0,91.25,1.0,3.0,4.125,1014.5,158.625,5.0,91.75,10.125,9.75,6.125,9.75,2,26,3,1,0,0
2026-02-27,111.6000,111.6000,11.0,10.0,10.0,93.125,1.0,3.0,7.375,1015.75,256.875,7.625,100.0,10.5,9.625,10.125,9.625,2,27,4,1,0,0
2026-02-28,109.9400,109.9400,15.0,8.0,11.0,80.0,10.0,3.0,9.5,1017.875,76.5,10.0,52.625,10.875,9.75,12.5,9.75,2,28,5,1,1,0
2026-03-01,114.8300,114.8300,15.0,10.0,12.0,92.125,1.0,4.0,2.625,1014.5,135.375,6.75,81.5,11.75,11.625,4.125,11.625,3,1,6,2,1,0
2026-03-02,106.1900,106.1900,13.0,9.0,11.0,86.75,1.0,3.0,14.125,1017.5,326.875,9.0,98.75,11.25,9.625,19.125,9.625,3,2,0,2,0,0
2026-03-03,93.0900,93.0900,12.0,6.0,9.0,73.0,5.0,2.0,11.875,1025.375,148.375,10.0,74.875,9.0,7.125,15.875,7.125,3,3,1,2,0,0
2026-03-04,93.7200,93.7200,13.0,5.0,9.0,76.625,10.0,3.0,9.25,1024.0,71.375,10.0,49.0,8.875,7.375,12.375,7.375,3,4,2,2,0,0
2026-03-05,85.9700,85.9700,17.0,9.0,12.0,76.5,8.0,3.0,5.875,1021.375,195.75,10.0,63.0,11.875,11.625,8.125,11.625,3,5,3,2,0,0
2026-03-06,94.9800,94.9800,14.0,8.0,11.0,69.75,10.0,3.0,11.75,1025.25,25.25,10.0,61.375,10.625,9.375,15.25,9.375,3,6,4,2,0,0
2026-03-07,49.1200,49.1200,11.0,4.0,7.0,63.0,8.0,2.0,12.25,1030.0,70.75,10.0,52.75,7.375,5.0,16.0,5.0,3,7,5,2,1,0
2026-03-08,106.7650,106.7650,13.0,6.0,9.0,65.875,12.0,3.0,10.625,1027.375,75.5,10.0,17.375,8.625,7.0,14.25,7.0,3,8,6,2,1,0
2026-03-09,213.5300,106.7650,14.0,7.0,10.0,67.0,6.0,3.0,10.5,1030.75,33.75,10.0,58.5,9.875,8.375,14.0,8.375,3,9,0,2,0,0
2026-03-10,70.1100,70.1100,13.0,5.0,8.0,58.5,12.0,2.0,8.0,1028.0,75.75,10.0,12.5,8.625,7.375,10.875,7.375,3,10,1,2,0,0
2026-03-11,71.1400,71.1400,18.0,6.0,11.0,58.375,12.0,4.0,7.125,1022.125,123.875,10.0,17.5,10.875,10.375,10.625,10.375,3,11,2,2,0,0
2026-03-12,88.5900,88.5900,14.0,7.0,10.0,64.875,8.0,3.0,12.375,1027.5,24.875,10.0,50.5,10.5,9.0,16.75,9.0,3,12,3,2,0,0
2026-03-13,120.5300,120.5300,14.0,6.0,9.0,60.0,12.0,3.0,8.25,1029.25,66.125,10.0,0.375,9.625,8.375,11.625,8.375,3,13,4,2,0,0
2026-03-14,91.5500,91.5500,18.0,6.0,11.0,63.125,12.0,4.0,6.75,1025.5,104.625,10.0,3.875,11.25,10.875,10.125,10.875,3,14,5,2,1,0
2026-03-15,92.6800,92.6800,17.0,8.0,12.0,76.875,7.0,4.0,10.5,1025.625,114.75,10.0,49.75,11.75,10.625,13.625,10.625,3,15,6,2,1,0
2026-03-16,97.1000,97.1000,11.0,10.0,10.0,88.375,1.0,3.0,9.875,1023.125,58.0,7.0,99.25,10.125,8.875,13.5,8.875,3,16,0,2,0,0
2026-03-17,94.3900,94.3900,14.0,10.0,11.0,92.875,2.0,3.0,5.5,1018.25,83.75,5.0,91.625,11.375,11.125,7.75,11.125,3,17,1,2,0,0
2026-03-18,95.3600,95.3600,13.0,10.0,11.0,91.375,1.0,3.0,8.875,1018.25,217.375,3.0,94.0,11.5,10.875,13.125,10.875,3,18,2,2,0,0
2026-03-19,91.3400,91.3400,12.0,9.0,10.0,83.75,3.0,2.0,6.125,1022.0,89.625,9.0,91.625,10.0,9.0,8.125,9.0,3,19,3,2,0,0
2026-03-20,91.8200,91.8200,12.0,9.0,10.0,80.25,3.0,2.0,8.25,1022.0,75.625,8.75,93.125,9.875,8.875,11.25,8.875,3,20,4,2,0,0
2026-03-21,96.6600,96.6600,15.0,9.0,11.0,84.625,1.0,3.0,6.375,1022.125,84.125,10.0,98.125,11.375,11.125,8.375,11.125,3,21,5,2,1,0
2026-03-22,92.7900,92.7900,18.0,12.0,14.0,85.375,1.0,3.0,3.5,1017.5,141.625,8.0,100.0,13.875,14.25,5.0,14.25,3,22,6,2,1,0
2026-03-23,98.6400,98.6400,15.0,11.0,13.0,91.875,1.0,3.0,9.125,1019.0,71.25,6.75,96.25,12.875,12.125,12.75,12.125,3,23,0,2,0,0
2026-03-24,90.9500,90.9500,12.0,11.0,11.0,94.875,1.0,3.0,6.875,1016.125,43.625,3.875,100.0,11.25,10.875,9.75,10.875,3,24,1,2,0,0
2026-03-25,95.7700,95.7700,18.0,10.0,13.0,81.5,6.0,3.0,4.0,1017.625,79.5,7.0,66.5,13.25,13.25,5.75,13.25,3,25,2,2,0,0
2026-03-26,90.1200,90.1200,18.0,11.0,14.0,77.75,7.0,3.0,5.125,1015.875,69.875,8.875,71.625,13.375,13.625,8.125,13.625,3,26,3,2,0,0
2026-03-27,97.8900,97.8900,13.0,11.0,12.0,91.0,1.0,3.0,5.25,1016.25,93.75,7.0,100.0,11.625,11.625,7.375,11.625,3,27,4,2,0,0
2026-03-28,98.2400,98.2400,20.0,10.0,14.0,78.75,10.0,3.0,5.75,1016.25,108.0,8.375,64.875,14.125,14.25,8.25,14.25,3,28,5,2,1,0
2026-03-29,91.2300,91.2300,23.0,14.0,18.0,76.0,12.0,5.0,5.625,1012.75,171.125,10.0,53.875,18.25,17.75,8.875,18.0,3,29,6,2,1,0
2026-03-30,97.0200,97.0200,22.0,14.0,17.0,89.875,3.0,5.0,10.5,1008.875,197.375,8.75,78.875,17.5,16.875,15.25,17.25,3,30,0,2,0,0
2026-03-31,97.0900,97.0900,17.0,11.0,13.0,84.875,5.0,3.0,7.875,1016.625,106.875,8.5,70.125,13.25,13.125,10.75,13.125,3,31,1,2,0,0
2026-04-01,97.7500,97.7500,20.0,11.0,15.0,80.875,8.0,3.0,3.875,1016.875,116.5,7.0,64.25,14.375,14.5,5.875,14.5,4,1,2,2,0,0
2026-04-02,61.4500,61.4500,22.0,12.0,16.0,74.875,9.0,5.0,7.25,1016.875,158.0,10.0,39.625,16.5,16.125,12.125,16.125,4,2,3,2,0,0
