date,daily_kwh,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2024-04-25,406.75,22.0,17.0,19.0,75.0,8.0,4.0,6.0,1009.0,132.0,10.0,68.0,19.0,19.0,12.0,19.0,4,25,3,2,0,0
2024-04-26,238.75,23.0,16.0,19.0,86.0,9.0,4.0,7.0,1007.0,107.0,10.0,71.0,19.0,19.0,12.0,19.0,4,26,4,2,0,0
2024-04-27,328.88,23.0,16.0,18.0,87.0,4.0,4.0,9.0,1009.0,72.0,8.0,84.0,19.0,18.0,16.0,18.0,4,27,5,2,1,0
2024-04-28,191.87,25.0,17.0,21.0,90.0,2.0,5.0,5.0,1007.0,146.0,6.0,93.0,22.0,21.0,12.0,21.0,4,28,6,2,1,0
2024-04-29,270.0,24.0,19.0,21.0,87.0,1.0,5.0,7.0,1009.0,139.0,9.0,96.0,22.0,21.0,14.0,21.0,4,29,0,2,0,0
2024-04-30,298.87,20.0,13.0,16.0,93.0,1.0,4.0,12.0,1010.0,41.0,7.0,94.0,16.0,15.0,22.0,15.0,4,30,1,2,0,0
2024-05-01,184.88,18.0,11.0,14.0,83.0,5.0,3.0,7.0,1016.0,131.0,9.0,68.0,14.0,13.0,15.0,13.0,5,1,2,2,0,1
2024-05-02,148.75,20.0,12.0,16.0,67.0,13.0,5.0,7.0,1018.0,101.0,10.0,32.0,16.0,16.0,10.0,16.0,5,2,3,2,0,1
2024-05-03,207.5,20.0,14.0,16.0,75.0,10.0,4.0,8.0,1017.0,64.0,10.0,64.0,16.0,16.0,16.0,16.0,5,3,4,2,0,1
2024-05-04,325.25,19.0,15.0,17.0,90.0,5.0,4.0,4.0,1012.0,119.0,6.0,82.0,17.0,17.0,10.0,17.0,5,4,5,2,1,0
2024-05-05,334.75,20.0,17.0,18.0,98.0,1.0,4.0,4.0,1010.0,94.0,5.0,100.0,18.0,18.0,10.0,18.0,5,5,6,2,1,0
2024-05-06,267.75,25.0,17.0,21.0,77.0,9.0,5.0,4.0,1014.0,196.0,8.0,45.0,22.0,21.0,7.0,21.0,5,6,0,2,0,0
2024-05-07,131.88,26.0,17.0,21.0,73.0,7.0,5.0,6.0,1016.0,126.0,10.0,35.0,22.0,21.0,11.0,21.0,5,7,1,2,0,0
2024-05-08,206.4,24.0,16.0,19.0,68.0,9.0,4.0,10.0,1019.0,89.0,10.0,19.0,20.0,19.0,16.0,19.0,5,8,2,2,0,0
2024-05-09,206.4,23.0,12.0,18.0,65.0,6.0,4.0,7.0,1020.0,106.0,10.0,47.0,18.0,18.0,11.0,18.0,5,9,3,2,0,0
2024-05-10,206.4,28.0,14.0,21.0,66.0,13.0,6.0,11.0,1014.0,185.0,10.0,11.0,22.0,21.0,16.0,21.0,5,10,4,2,0,0
2024-05-11,206.4,25.0,19.0,21.0,93.0,2.0,5.0,8.0,1011.0,202.0,6.0,91.0,22.0,21.0,15.0,21.0,5,11,5,2,1,0
2024-05-12,603.64,23.0,17.0,20.0,70.0,9.0,4.0,9.0,1014.0,186.0,10.0,67.0,20.0,20.0,16.0,20.0,5,12,6,2,1,0
2024-05-13,333.63,26.0,12.0,19.0,59.0,9.0,4.0,6.0,1017.0,172.0,10.0,28.0,20.0,19.0,11.0,19.0,5,13,0,2,0,0
2024-05-14,421.25,26.0,14.0,19.0,58.0,13.0,5.0,7.0,1015.0,153.0,10.0,0.0,20.0,19.0,12.0,19.0,5,14,1,2,0,0
2024-05-15,581.88,26.0,14.0,20.0,66.0,12.0,4.0,12.0,1018.0,171.0,10.0,13.0,20.0,20.0,19.0,20.0,5,15,2,2,0,0
2024-05-16,612.12,27.0,11.0,19.0,50.0,13.0,5.0,8.0,1017.0,196.0,10.0,7.0,19.0,19.0,14.0,19.0,5,16,3,2,0,0
2024-05-17,290.38,30.0,14.0,23.0,57.0,13.0,6.0,8.0,1011.0,173.0,10.0,5.0,23.0,22.0,15.0,23.0,5,17,4,2,0,0
2024-05-18,483.5,30.0,19.0,24.0,65.0,13.0,6.0,9.0,1011.0,128.0,10.0,5.0,25.0,24.0,15.0,25.0,5,18,5,2,1,0
2024-05-19,280.87,28.0,19.0,23.0,75.0,10.0,5.0,8.0,1011.0,63.0,10.0,31.0,23.0,23.0,16.0,23.0,5,19,6,2,1,0
2024-05-20,297.5,29.0,20.0,24.0,67.0,9.0,5.0,6.0,1011.0,129.0,10.0,54.0,25.0,24.0,11.0,25.0,5,20,0,2,0,0
2024-05-21,183.75,27.0,19.0,22.0,75.0,9.0,5.0,12.0,1014.0,87.0,10.0,38.0,23.0,22.0,17.0,23.0,5,21,1,2,0,0
2024-05-22,188.38,27.0,19.0,22.0,64.0,12.0,5.0,9.0,1012.0,60.0,10.0,26.0,23.0,22.0,15.0,23.0,5,22,2,2,0,0
2024-05-23,170.37,29.0,18.0,23.0,77.0,13.0,5.0,6.0,1009.0,113.0,10.0,32.0,24.0,23.0,11.0,24.0,5,23,3,2,0,0
2024-05-24,160.75,30.0,20.0,24.0,78.0,10.0,5.0,7.0,1010.0,94.0,10.0,37.0,26.0,24.0,12.0,26.0,5,24,4,2,0,0
2024-05-25,232.75,31.0,21.0,25.0,78.0,7.0,6.0,6.0,1009.0,73.0,9.0,64.0,28.0,25.0,12.0,28.0,5,25,5,2,1,0
2024-05-26,330.0,34.0,23.0,28.0,68.0,11.0,6.0,7.0,1004.0,206.0,10.0,52.0,31.0,28.0,15.0,31.0,5,26,6,2,1,0
2024-05-27,510.0,24.0,17.0,21.0,89.0,1.0,5.0,11.0,1006.0,56.0,9.0,87.0,22.0,21.0,20.0,21.0,5,27,0,2,0,0
2024-05-28,660.0,25.0,16.0,20.0,65.0,14.0,5.0,8.0,1010.0,171.0,9.0,22.0,20.0,20.0,16.0,20.0,5,28,1,2,0,0
2024-05-29,546.13,27.0,17.0,21.0,54.0,14.0,6.0,10.0,1010.0,102.0,10.0,23.0,22.0,21.0,16.0,21.0,5,29,2,2,0,0
2024-05-30,214.74,25.0,18.0,21.0,74.0,9.0,5.0,5.0,1008.0,166.0,10.0,71.0,22.0,21.0,10.0,21.0,5,30,3,2,0,0
2024-05-31,202.76,19.0,18.0,18.0,96.0,1.0,4.0,4.0,1012.0,272.0,4.0,94.0,18.0,18.0,6.0,18.0,5,31,4,2,0,0
2024-06-01,190.87,24.0,18.0,21.0,78.0,10.0,5.0,5.0,1015.0,133.0,10.0,61.0,21.0,21.0,8.0,21.0,6,1,5,3,1,0
2024-06-02,198.0,24.0,18.0,21.0,82.0,7.0,5.0,8.0,1013.0,134.0,10.0,69.0,22.0,21.0,15.0,21.0,6,2,6,3,1,0
2024-06-03,544.75,28.0,19.0,23.0,60.0,14.0,6.0,6.0,1012.0,198.0,10.0,27.0,23.0,23.0,10.0,23.0,6,3,0,3,0,0
2024-06-04,738.0,28.0,19.0,23.0,61.0,9.0,5.0,7.0,1013.0,120.0,10.0,41.0,24.0,23.0,12.0,24.0,6,4,1,3,0,0
2024-06-05,711.62,21.0,17.0,19.0,89.0,1.0,4.0,7.0,1015.0,141.0,6.0,90.0,19.0,19.0,11.0,19.0,6,5,2,3,0,0
2024-06-06,362.38,23.0,17.0,20.0,85.0,1.0,4.0,8.0,1014.0,106.0,8.0,91.0,20.0,20.0,15.0,20.0,6,6,3,3,0,0
2024-06-07,285.62,26.0,17.0,22.0,82.0,6.0,5.0,6.0,1011.0,102.0,9.0,66.0,23.0,22.0,12.0,22.0,6,7,4,3,0,0
2024-06-08,346.88,30.0,20.0,25.0,73.0,13.0,5.0,4.0,1007.0,192.0,9.0,31.0,26.0,25.0,9.0,26.0,6,8,5,3,1,0
2024-06-09,266.38,29.0,22.0,25.0,76.0,14.0,5.0,6.0,1008.0,183.0,10.0,55.0,27.0,25.0,10.0,27.0,6,9,6,3,1,0
2024-06-10,451.12,25.0,20.0,22.0,89.0,9.0,5.0,8.0,1008.0,135.0,8.0,74.0,24.0,22.0,14.0,24.0,6,10,0,3,0,1
2024-06-11,374.38,28.0,20.0,23.0,87.0,3.0,5.0,6.0,1006.0,136.0,7.0,84.0,25.0,23.0,9.0,25.0,6,11,1,3,0,0
2024-06-12,277.24,31.0,22.0,26.0,81.0,7.0,6.0,5.0,1003.0,173.0,7.0,70.0,29.0,26.0,8.0,29.0,6,12,2,3,0,0
2024-06-13,198.0,32.0,22.0,26.0,79.0,15.0,6.0,8.0,1002.0,125.0,10.0,17.0,29.0,26.0,13.0,29.0,6,13,3,3,0,0
2024-06-14,166.76,31.0,22.0,26.0,83.0,14.0,6.0,5.0,1001.0,126.0,10.0,43.0,29.0,26.0,9.0,29.0,6,14,4,3,0,0
2024-06-15,160.87,33.0,22.0,27.0,79.0,14.0,6.0,6.0,1003.0,135.0,8.0,27.0,30.0,27.0,11.0,30.0,6,15,5,3,1,0
2024-06-16,386.37,31.0,23.0,26.0,78.0,15.0,7.0,10.0,1006.0,63.0,10.0,24.0,29.0,26.0,18.0,29.0,6,16,6,3,1,0
2024-06-17,532.76,27.0,21.0,24.0,82.0,6.0,5.0,11.0,1006.0,59.0,10.0,63.0,26.0,24.0,17.0,26.0,6,17,0,3,0,0
2024-06-18,702.1167,30.0,20.0,24.0,68.0,14.0,6.0,8.0,1007.0,116.0,10.0,18.0,25.0,24.0,14.0,25.0,6,18,1,3,0,0
2024-06-19,563.9969,26.0,23.0,24.0,90.0,2.0,5.0,7.0,1005.0,172.0,9.0,86.0,26.0,24.0,11.0,26.0,6,19,2,3,0,0
2024-06-20,286.7474,29.0,23.0,25.0,94.0,7.0,6.0,7.0,1002.0,216.0,4.0,80.0,29.0,25.0,15.0,29.0,6,20,3,3,0,0
2024-06-21,233.9971,31.0,23.0,27.0,87.0,8.0,6.0,7.0,1002.0,195.0,7.0,64.0,31.0,27.0,14.0,31.0,6,21,4,3,0,0
2024-06-22,424.7468,31.0,25.0,28.0,92.0,12.0,6.0,8.0,1001.0,245.0,7.0,73.0,33.0,28.0,16.0,33.0,6,22,5,3,1,0
2024-06-23,333.617,27.0,22.0,24.0,93.0,9.0,5.0,8.0,1004.0,225.0,8.0,73.0,27.0,24.0,16.0,27.0,6,23,6,3,1,0
2024-06-24,536.3769,28.0,22.0,24.0,90.0,11.0,5.0,7.0,1006.0,208.0,8.0,69.0,27.0,24.0,12.0,27.0,6,24,0,3,0,0
2024-06-25,547.2468,22.0,20.0,21.0,98.0,1.0,5.0,5.0,1011.0,126.0,8.0,100.0,22.0,21.0,9.0,21.0,6,25,1,3,0,0
2024-06-26,521.9974,23.0,21.0,22.0,98.0,1.0,5.0,6.0,1012.0,194.0,5.0,99.0,23.0,22.0,13.0,22.0,6,26,2,3,0,0
2024-06-27,217.1273,24.0,22.0,23.0,98.0,1.0,5.0,6.0,1010.0,195.0,6.0,100.0,25.0,23.0,11.0,25.0,6,27,3,3,0,0
2024-06-28,175.2369,25.0,22.0,23.0,96.0,5.0,5.0,9.0,1008.0,203.0,5.0,84.0,26.0,23.0,14.0,26.0,6,28,4,3,0,0
2024-06-29,463.2571,30.0,22.0,26.0,93.0,13.0,6.0,7.0,1003.0,190.0,6.0,68.0,30.0,26.0,13.0,30.0,6,29,5,3,1,0
2024-06-30,532.7368,27.0,24.0,25.0,96.0,3.0,6.0,7.0,1002.0,168.0,7.0,80.0,29.0,25.0,13.0,29.0,6,30,6,3,1,0
2024-07-01,557.9968,28.0,24.0,26.0,96.0,3.0,6.0,5.0,1001.0,200.0,6.0,79.0,30.0,26.0,10.0,30.0,7,1,0,3,0,0
2024-07-02,344.3773,34.0,25.0,29.0,80.0,14.0,6.0,13.0,1001.0,204.0,8.0,33.0,34.0,29.0,23.0,34.0,7,2,1,3,0,0
2024-07-03,525.6169,36.0,24.0,29.0,79.0,12.0,6.0,5.0,1009.0,133.0,10.0,35.0,35.0,29.0,11.0,35.0,7,3,2,3,0,0
2024-07-04,106.7585,37.0,26.0,31.0,69.0,14.0,8.0,9.0,1007.0,212.0,10.0,8.0,37.0,31.0,18.0,37.0,7,4,3,3,0,0
2024-07-05,0.0,38.0,26.0,32.0,65.0,14.0,8.0,8.0,1004.0,192.0,10.0,7.0,38.0,32.0,16.0,38.0,7,5,4,3,0,0
2024-07-06,0.0,38.0,27.0,32.0,63.0,14.0,8.0,10.0,1003.0,205.0,10.0,9.0,38.0,32.0,18.0,38.0,7,6,5,3,1,0
2024-07-07,898.8096,39.0,27.0,33.0,62.0,14.0,8.0,8.0,1004.0,193.0,10.0,12.0,39.0,33.0,15.0,39.0,7,7,6,3,1,0
2024-07-08,1797.6191,39.0,28.0,33.0,62.0,14.0,8.0,9.0,1003.0,203.0,10.0,20.0,39.0,33.0,17.0,39.0,7,8,0,3,0,0
2024-07-09,629.9966,36.0,27.0,32.0,59.0,14.0,8.0,10.0,1003.0,218.0,10.0,20.0,37.0,32.0,18.0,37.0,7,9,1,3,0,0
2024-07-10,788.3766,37.0,27.0,30.0,74.0,11.0,7.0,9.0,1004.0,167.0,10.0,50.0,35.0,30.0,17.0,35.0,7,10,2,3,0,0
2024-07-11,669.617,32.0,25.0,28.0,84.0,10.0,6.0,7.0,1003.0,130.0,9.0,63.0,33.0,28.0,14.0,33.0,7,11,3,3,0,0
2024-07-12,675.6169,27.0,24.0,26.0,96.0,6.0,6.0,4.0,1001.0,186.0,5.0,75.0,29.0,26.0,9.0,29.0,7,12,4,3,0,0
2024-07-13,639.4966,29.0,25.0,27.0,93.0,9.0,6.0,6.0,1002.0,202.0,7.0,73.0,31.0,27.0,12.0,31.0,7,13,5,3,1,0
2024-07-14,801.7569,29.0,24.0,27.0,95.0,9.0,6.0,5.0,1007.0,179.0,5.0,72.0,31.0,27.0,9.0,31.0,7,14,6,3,1,0
2024-07-15,603.4972,30.0,24.0,27.0,89.0,12.0,6.0,6.0,1009.0,209.0,10.0,54.0,32.0,27.0,11.0,32.0,7,15,0,3,0,0
2024-07-16,585.7366,36.0,26.0,30.0,72.0,14.0,8.0,10.0,1007.0,188.0,10.0,12.0,36.0,30.0,16.0,36.0,7,16,1,3,0,0
2024-07-17,550.7567,37.0,25.0,31.0,67.0,14.0,8.0,8.0,1006.0,197.0,10.0,14.0,36.0,31.0,15.0,36.0,7,17,2,3,0,0
2024-07-18,519.617,39.0,27.0,32.0,61.0,14.0,8.0,9.0,1005.0,203.0,10.0,11.0,38.0,32.0,17.0,38.0,7,18,3,3,0,0
2024-07-19,308.247,39.0,28.0,33.0,60.0,12.0,7.0,8.0,1004.0,191.0,10.0,24.0,39.0,33.0,15.0,39.0,7,19,4,3,0,0
2024-07-20,512.4967,38.0,28.0,33.0,59.0,12.0,7.0,9.0,1005.0,211.0,10.0,18.0,38.0,33.0,15.0,38.0,7,20,5,3,1,0
2024-07-21,676.7463,40.0,28.0,33.0,60.0,13.0,8.0,8.0,1005.0,167.0,10.0,15.0,40.0,33.0,12.0,40.0,7,21,6,3,1,0
2024-07-22,715.2464,39.0,28.0,33.0,59.0,13.0,8.0,11.0,1003.0,167.0,10.0,8.0,38.0,33.0,17.0,38.0,7,22,0,3,0,0
2024-07-23,681.627,39.0,27.0,33.0,59.0,13.0,8.0,10.0,1001.0,151.0,10.0,6.0,38.0,33.0,17.0,38.0,7,23,1,3,0,0
2024-07-24,400.7378,37.0,28.0,32.0,65.0,11.0,7.0,14.0,999.0,115.0,10.0,21.0,37.0,32.0,24.0,37.0,7,24,2,3,0,0
2024-07-25,557.5861,35.0,27.0,30.0,72.0,4.0,7.0,22.0,995.0,84.0,10.0,69.0,35.0,30.0,35.0,35.0,7,25,3,3,0,0
2024-07-26,557.5861,29.0,26.0,28.0,83.0,1.0,6.0,22.0,994.0,102.0,9.0,89.0,32.0,28.0,37.0,32.0,7,26,4,3,0,0
2024-07-27,1672.7582,34.0,29.0,30.0,66.0,7.0,7.0,25.0,1000.0,145.0,10.0,73.0,35.0,30.0,40.0,35.0,7,27,5,3,1,0
2024-07-28,610.7363,37.0,27.0,31.0,61.0,13.0,8.0,17.0,1006.0,158.0,10.0,24.0,36.0,31.0,30.0,36.0,7,28,6,3,1,0
2024-07-29,572.4968,36.0,25.0,31.0,64.0,13.0,8.0,11.0,1007.0,163.0,10.0,5.0,35.0,31.0,19.0,35.0,7,29,0,3,0,0
2024-07-30,730.7566,37.0,26.0,32.0,62.0,13.0,8.0,11.0,1005.0,169.0,10.0,12.0,36.0,32.0,20.0,36.0,7,30,1,3,0,0
2024-07-31,725.997,40.0,27.0,33.0,59.0,13.0,7.0,9.0,1002.0,181.0,10.0,16.0,39.0,33.0,14.0,39.0,7,31,2,3,0,0
2024-08-01,425.9965,40.0,29.0,34.0,57.0,9.0,7.0,9.0,1002.0,192.0,10.0,29.0,40.0,34.0,18.0,40.0,8,1,3,3,0,0
2024-08-02,246.1169,41.0,29.0,35.0,56.0,11.0,7.0,7.0,1002.0,173.0,10.0,29.0,41.0,35.0,14.0,41.0,8,2,4,3,0,0
2024-08-03,569.9972,42.0,29.0,34.0,62.0,10.0,7.0,6.0,1005.0,191.0,10.0,34.0,41.0,34.0,12.0,41.0,8,3,5,3,1,0
2024-08-04,747.4965,41.0,27.0,32.0,63.0,11.0,7.0,7.0,1005.0,188.0,10.0,19.0,38.0,32.0,14.0,38.0,8,4,6,3,1,0
2024-08-05,767.9973,40.0,28.0,32.0,63.0,12.0,7.0,7.0,1005.0,177.0,10.0,21.0,38.0,32.0,12.0,38.0,8,5,0,3,0,0
2024-08-06,946.7474,39.0,28.0,33.0,66.0,11.0,7.0,7.0,1004.0,196.0,10.0,18.0,39.0,33.0,14.0,39.0,8,6,1,3,0,0
2024-08-07,706.8667,39.0,28.0,33.0,65.0,13.0,8.0,7.0,1004.0,144.0,10.0,6.0,39.0,33.0,14.0,39.0,8,7,2,3,0,0
2024-08-08,200.4971,40.0,28.0,33.0,61.0,11.0,7.0,7.0,1003.0,228.0,10.0,20.0,39.0,33.0,13.0,39.0,8,8,3,3,0,0
2024-08-09,188.2565,40.0,28.0,33.0,61.0,12.0,7.0,6.0,1002.0,155.0,10.0,26.0,39.0,33.0,12.0,39.0,8,9,4,3,0,0
2024-08-10,454.8675,39.0,28.0,33.0,63.0,11.0,7.0,6.0,1001.0,208.0,10.0,25.0,39.0,33.0,12.0,39.0,8,10,5,3,1,0
2024-08-11,575.8671,40.0,27.0,32.0,66.0,11.0,7.0,6.0,999.0,222.0,10.0,41.0,38.0,32.0,13.0,38.0,8,11,6,3,1,0
2024-08-12,616.8773,37.0,26.0,31.0,73.0,11.0,7.0,6.0,1001.0,166.0,10.0,48.0,36.0,31.0,12.0,36.0,8,12,0,3,0,0
2024-08-13,874.8775,35.0,25.0,29.0,82.0,9.0,6.0,7.0,1004.0,217.0,9.0,62.0,34.0,29.0,13.0,34.0,8,13,1,3,0,0
2024-08-14,753.4971,33.0,26.0,29.0,78.0,6.0,6.0,7.0,1005.0,88.0,10.0,64.0,33.0,29.0,12.0,33.0,8,14,2,3,0,0
2024-08-15,241.2373,33.0,25.0,28.0,74.0,8.0,6.0,9.0,1005.0,49.0,10.0,45.0,32.0,28.0,14.0,32.0,8,15,3,3,0,0
2024-08-16,254.4974,33.0,25.0,29.0,75.0,9.0,6.0,8.0,1006.0,48.0,10.0,45.0,33.0,29.0,14.0,33.0,8,16,4,3,0,0
2024-08-17,550.7568,34.0,25.0,29.0,74.0,13.0,6.0,9.0,1007.0,60.0,10.0,27.0,33.0,29.0,15.0,33.0,8,17,5,3,1,0
2024-08-18,682.7371,35.0,26.0,30.0,71.0,13.0,6.0,7.0,1005.0,122.0,10.0,24.0,34.0,30.0,13.0,34.0,8,18,6,3,1,0
2024-08-19,610.7567,35.0,26.0,30.0,75.0,9.0,6.0,6.0,1003.0,149.0,10.0,59.0,35.0,30.0,13.0,35.0,8,19,0,3,0,0
2024-08-20,517.2372,36.0,27.0,31.0,72.0,4.0,7.0,4.0,1003.0,182.0,9.0,71.0,36.0,31.0,10.0,36.0,8,20,1,3,0,0
2024-08-21,575.9972,34.0,26.0,29.0,78.0,9.0,6.0,6.0,1004.0,188.0,9.0,71.0,35.0,29.0,11.0,35.0,8,21,2,3,0,0
2024-08-22,332.4967,35.0,25.0,29.0,73.0,10.0,6.0,5.0,1006.0,202.0,9.0,55.0,33.0,29.0,9.0,33.0,8,22,3,3,0,0
2024-08-23,272.2568,35.0,25.0,30.0,71.0,13.0,7.0,6.0,1008.0,140.0,10.0,11.0,34.0,30.0,10.0,34.0,8,23,4,3,0,0
2024-08-24,528.1169,36.0,26.0,30.0,67.0,13.0,8.0,5.0,1008.0,151.0,10.0,3.0,35.0,30.0,10.0,35.0,8,24,5,3,1,0
2024-08-25,513.4969,36.0,26.0,31.0,69.0,13.0,8.0,6.0,1006.0,186.0,10.0,12.0,35.0,31.0,11.0,35.0,8,25,6,3,1,0
2024-08-26,606.1169,38.0,27.0,32.0,68.0,13.0,7.0,4.0,1004.0,171.0,10.0,31.0,37.0,32.0,9.0,37.0,8,26,0,3,0,0
2024-08-27,651.497,35.0,25.0,30.0,73.0,7.0,6.0,9.0,1003.0,302.0,10.0,56.0,35.0,30.0,15.0,35.0,8,27,1,3,0,0
2024-08-28,669.627,31.0,24.0,27.0,82.0,3.0,6.0,6.0,1004.0,64.0,10.0,84.0,30.0,27.0,12.0,30.0,8,28,2,3,0,0
2024-08-29,451.1268,32.0,25.0,28.0,77.0,5.0,6.0,7.0,1005.0,182.0,10.0,69.0,32.0,28.0,11.0,32.0,8,29,3,3,0,0
2024-08-30,365.9966,33.0,25.0,29.0,77.0,12.0,6.0,7.0,1007.0,63.0,9.0,30.0,33.0,29.0,11.0,33.0,8,30,4,3,0,0
2024-08-31,441.7373,33.0,26.0,29.0,74.0,11.0,6.0,7.0,1008.0,61.0,10.0,36.0,34.0,29.0,11.0,34.0,8,31,5,3,1,0
2024-09-01,551.8771,37.0,26.0,31.0,72.0,13.0,8.0,6.0,1007.0,152.0,10.0,26.0,37.0,31.0,10.0,37.0,9,1,6,4,1,0
2024-09-02,628.8761,36.0,28.0,31.0,73.0,10.0,7.0,7.0,1008.0,94.0,10.0,40.0,37.0,31.0,12.0,37.0,9,2,0,4,0,0
2024-09-03,563.8672,33.0,26.0,29.0,74.0,6.0,6.0,10.0,1008.0,60.0,10.0,60.0,33.0,29.0,17.0,33.0,9,3,1,4,0,0
2024-09-04,676.8664,34.0,26.0,29.0,72.0,12.0,6.0,9.0,1005.0,67.0,10.0,22.0,33.0,29.0,15.0,33.0,9,4,2,4,0,0
2024-09-05,389.9965,34.0,25.0,29.0,71.0,13.0,7.0,8.0,1006.0,98.0,10.0,8.0,33.0,29.0,15.0,33.0,9,5,3,4,0,0
2024-09-06,368.4963,34.0,25.0,29.0,75.0,12.0,6.0,12.0,1009.0,65.0,10.0,34.0,32.0,29.0,20.0,32.0,9,6,4,4,0,0
2024-09-07,669.497,34.0,25.0,29.0,73.0,10.0,6.0,10.0,1011.0,73.0,10.0,42.0,32.0,29.0,17.0,32.0,9,7,5,4,1,0
2024-09-08,615.6268,34.0,25.0,29.0,70.0,12.0,6.0,10.0,1010.0,57.0,10.0,25.0,32.0,29.0,18.0,32.0,9,8,6,4,1,0
2024-09-09,547.1268,35.0,25.0,29.0,71.0,9.0,6.0,11.0,1009.0,81.0,10.0,32.0,33.0,29.0,18.0,33.0,9,9,0,4,0,0
2024-09-10,518.4967,32.0,24.0,27.0,84.0,8.0,6.0,9.0,1009.0,116.0,9.0,60.0,30.0,27.0,17.0,30.0,9,10,1,4,0,0
2024-09-11,519.617,31.0,25.0,27.0,90.0,2.0,6.0,7.0,1008.0,139.0,8.0,88.0,32.0,27.0,12.0,32.0,9,11,2,4,0,0
2024-09-12,239.9973,33.0,25.0,29.0,79.0,7.0,6.0,6.0,1008.0,132.0,8.0,71.0,34.0,29.0,10.0,34.0,9,12,3,4,0,0
2024-09-13,232.7473,35.0,25.0,29.0,71.0,13.0,7.0,9.0,1007.0,112.0,10.0,8.0,33.0,29.0,14.0,33.0,9,13,4,4,0,0
2024-09-14,427.247,32.0,25.0,28.0,79.0,11.0,6.0,7.0,1005.0,107.0,10.0,39.0,31.0,28.0,11.0,31.0,9,14,5,4,1,0
2024-09-15,605.9966,30.0,24.0,27.0,90.0,2.0,6.0,14.0,1005.0,208.0,10.0,82.0,31.0,27.0,25.0,31.0,9,15,6,4,1,0
2024-09-16,625.1166,27.0,24.0,25.0,94.0,4.0,6.0,22.0,1004.0,229.0,9.0,89.0,28.0,25.0,38.0,28.0,9,16,0,4,0,1
2024-09-17,538.877,34.0,24.0,28.0,80.0,8.0,6.0,9.0,1008.0,126.0,10.0,44.0,32.0,28.0,18.0,32.0,9,17,1,4,0,1
2024-09-18,577.1174,32.0,24.0,27.0,77.0,13.0,7.0,11.0,1009.0,88.0,10.0,18.0,30.0,27.0,18.0,30.0,9,18,2,4,0,0
2024-09-19,590.3767,29.0,25.0,26.0,94.0,1.0,6.0,11.0,1006.0,70.0,8.0,88.0,31.0,26.0,22.0,31.0,9,19,3,4,0,0
2024-09-20,374.3765,30.0,25.0,27.0,94.0,2.0,6.0,5.0,1003.0,227.0,10.0,87.0,32.0,27.0,11.0,32.0,9,20,4,4,0,0
2024-09-21,310.8671,27.0,21.0,24.0,88.0,1.0,5.0,15.0,1010.0,325.0,10.0,97.0,27.0,24.0,27.0,27.0,9,21,5,4,1,0
2024-09-22,257.997,23.0,19.0,21.0,79.0,1.0,5.0,17.0,1015.0,268.0,10.0,87.0,22.0,21.0,30.0,21.0,9,22,6,4,1,0
2024-09-23,520.7472,23.0,18.0,21.0,74.0,8.0,5.0,7.0,1016.0,315.0,10.0,67.0,22.0,21.0,15.0,21.0,9,23,0,4,0,0
2024-09-24,616.7467,22.0,20.0,21.0,81.0,1.0,5.0,4.0,1013.0,288.0,10.0,95.0,22.0,21.0,7.0,21.0,9,24,1,4,0,0
2024-09-25,625.2464,27.0,20.0,23.0,83.0,2.0,5.0,3.0,1013.0,117.0,9.0,83.0,24.0,23.0,7.0,24.0,9,25,2,4,0,0
2024-09-26,321.6169,29.0,22.0,25.0,82.0,3.0,5.0,6.0,1013.0,74.0,9.0,73.0,27.0,25.0,9.0,27.0,9,26,3,4,0,0
2024-09-27,181.2571,28.0,21.0,24.0,85.0,2.0,5.0,11.0,1013.0,92.0,8.0,79.0,27.0,24.0,17.0,27.0,9,27,4,4,0,0
2024-09-28,455.867,28.0,20.0,24.0,79.0,11.0,5.0,9.0,1014.0,59.0,10.0,39.0,25.0,24.0,16.0,25.0,9,28,5,4,1,0
2024-09-29,254.4972,29.0,21.0,25.0,79.0,6.0,5.0,9.0,1014.0,132.0,10.0,47.0,27.0,25.0,15.0,27.0,9,29,6,4,1,0
2024-09-30,458.3666,30.0,23.0,26.0,84.0,7.0,6.0,8.0,1011.0,67.0,8.0,68.0,29.0,26.0,11.0,29.0,9,30,0,4,0,0
2024-10-01,507.6273,24.0,18.0,21.0,88.0,1.0,5.0,17.0,1015.0,318.0,10.0,85.0,23.0,21.0,30.0,21.0,10,1,1,4,0,1
2024-10-02,531.497,22.0,16.0,19.0,59.0,11.0,4.0,15.0,1020.0,219.0,10.0,33.0,19.0,19.0,27.0,19.0,10,2,2,4,0,1
2024-10-03,205.3672,23.0,14.0,18.0,58.0,12.0,4.0,12.0,1022.0,156.0,10.0,26.0,19.0,18.0,23.0,18.0,10,3,3,4,0,1
2024-10-04,470.377,24.0,13.0,19.0,67.0,10.0,4.0,10.0,1022.0,150.0,10.0,33.0,19.0,19.0,17.0,19.0,10,4,4,4,0,1
2024-10-05,566.3772,22.0,18.0,19.0,84.0,1.0,4.0,8.0,1019.0,299.0,7.0,100.0,20.0,19.0,16.0,19.0,10,5,5,4,1,0
